Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
32.5026240855171,1.59331842488311,1.40135450317744,1.45400848989314,1.54896635745879,1.07680224648888,1.3289669908124,1.412242546,1.36960426492271,1.10882945062373,1.00208506091996,1.01434578780851,1.29516804228618,1.00600988788902,1.62140401352618,1.68755623051125,1.56875431631506,1.28663099313761,1.7134042791717,1.51482025719238,1.50433938248394,1.00609969638158,0.998249312946119,0.953461302676661,1.35884575903788,1.13554627989832,1.15338574265217,1.27911974359665,1.00088613177456,1.02863441996155,1.30376942926868,1.3667778819955,1.22615286850411,1.31683616613122,1.40307028896811,1.43759117213486,1.45949072722366,1.45880444681676,1.44333083077986,1.27955799460558,1.01533967413519,1.09125423289261,1.07477668427104,1.02184978572753,1.22578653298509,1.01039007767957,1.0920815792871,1.04477166046352,1.89928711755056,1.04129046862974,1.04437513194669,1.01691075071732,1.01799369987783,1.24012581417425,1.54759568081954,1.37077552152757,1.41641184624317,1.3907531324736,1.56875437023275,1.43136442273565,1.42935631459554,1.43344165617415,1.31633259638067,1.41477608311197,1.41477761711367,1.42591815060366,1.33824777415691,1.39729309275808,2.02304704726523,1.23734833681666,1.01877955882317,1.35222643288821,1.40133438862953,1.42931864834133,1.20518202433687,1.22993064880905,1.21659963435613,1.58268569299577,1.61473992649937,1.40336706449419,1.10602002033962,1.37670102784428,1.37670103817454,1.37006034581714,0.95954976228975,1.18486740444575,1.37187742532086,1.50842564481859,1.22299188791921,1.24568218631277,1.24867443666882,1.42321240182431,1.27009591984323,1.41375245565666,1.41644922303662,1.27810952046776,1.47210821644565,1.17275637163769,1.33590779794487,1.01142687584771,1.14766777194584,1.01779953419001,1.43220480161378,1.13374392755003,1.00116430221315,1.23906646743056
33.113504019295,1.57603011545824,1.41544059732653,1.46127043590731,1.54098163046037,1.08921394643736,1.3225372822581,1.42453604842914,1.36350516189568,1.10795591418534,1.00597851132546,1.02418337246917,1.29794118636509,1.01654223121707,1.60721683735085,1.68974630255029,1.56977774817134,1.28609957777358,1.71393047474562,1.52891835941422,1.48660145942189,1.01761752245719,1.00976662405014,0.966212141955201,1.35750820563264,1.1516907026251,1.1747827816916,1.28337480116226,1.00801126383316,1.0279928296798,1.31529496574349,1.37456843465424,1.22874028245402,1.32589002042919,1.41033989880533,1.44353287644168,1.46510583422446,1.46430209478909,1.44824019648214,1.28809268804648,1.03127520593799,1.10745671784229,1.07724901005657,1.03382060326487,1.23832123831824,1.01588574,1.11324542229644,1.06644767375954,1.89096664956901,1.06269389344183,1.06613399608749,1.0385406612375,1.03949460065751,1.25471260211885,1.54192555855463,1.37449793907445,1.41969237997343,1.39000125872123,1.56977779777875,1.43032252141021,1.42999145194083,1.43559727078481,1.31652569584079,1.42725372809148,1.42725498693058,1.42804930015119,1.34112699752358,1.39643309089033,2.01709271685424,1.25571205235109,1.02120348370179,1.35330794678316,1.40733910923982,1.43265066613813,1.21438850895282,1.23605586609535,1.21839476680699,1.585344781,1.61229082050893,1.40777267900815,1.10956543930981,1.37751390685927,1.37751391637165,1.37478796554394,0.968460113665339,1.1794383919265,1.38928282465481,1.52471283508852,1.2457417368536,1.26679963092103,1.26501414796394,1.43083167898595,1.28968581801821,1.43138536360802,1.43359428482957,1.2701925000834,1.46480100461132,1.17093917165876,1.33604673367812,1.01368858192643,1.15043063247738,1.02097482638097,1.43314418543349,1.13792813793081,1.00344253856125,1.25839637057048
33.7243839530729,1.55924033115615,1.4294069138679,1.46843490982737,1.53318290784615,1.1015379086067,1.31625537267892,1.43670891220545,1.35754397432731,1.10709901583115,1.00981550238569,1.03393392500649,1.3006694118519,1.0269892938183,1.59340976965014,1.69189910376824,1.5707831206766,1.28557809044483,1.71444720840594,1.54288636644018,1.46939125950056,1.02905305072458,1.02120264373657,0.978895748710481,1.35619638406349,1.16776325317073,1.19617475816406,1.2875658428641,1.01505548312111,1.02736335724946,1.32670891540725,1.38225976625862,1.23128570830046,1.33483891629979,1.41751325444157,1.44938985130983,1.47063930816483,1.46971939644039,1.45307605997873,1.29652673618836,1.04716269381696,1.12359700388381,1.07968167260241,1.04570899321516,1.25075148015805,1.02131001532156,1.13442129715509,1.08816484284966,1.882833742,1.0841339513133,1.08793601869362,1.06022264315617,1.06104413927433,1.26919962347821,1.53637929745569,1.37816214182783,1.42292033480444,1.38926352498431,1.57078316604702,1.4293004042811,1.43061525320396,1.43771663297588,1.31671529290516,1.43961031767077,1.43961130154044,1.43014458960505,1.34395961301908,1.39558932515559,2.01126428220855,1.27400515811506,1.02358870792699,1.35437053150602,1.41325908903107,1.43592932883169,1.22349510382052,1.24209878361876,1.22015965994301,1.58795960440337,1.60989009874827,1.41211121021268,1.11305710144173,1.3783123929426,1.3783124016511,1.37944503062181,0.977288061280208,1.17413282258671,1.40658483732524,1.54087334422333,1.26848731593062,1.28787923987168,1.28126313341561,1.43835134952666,1.30921149483348,1.4489098485649,1.45062778414643,1.2624679124507,1.45766265599032,1.16915793002308,1.33618314365538,1.01591386255664,1.15314945645917,1.02410170870648,1.43406699621567,1.14205088005154,1.00568417062293,1.27766622139349
34.3352638868508,1.54292605036094,1.44325661377553,1.47550495058483,1.52556260321079,1.11377632596721,1.31011527824849,1.44876447467076,1.35171516880451,1.10625814575189,1.01359785363551,1.04359977133463,1.30335424052216,1.0373532925694,1.57996601331749,1.69401592660299,1.57177107110807,1.28506617079748,1.71495481713702,1.5567278032648,1.45268394265797,1.04040834429462,1.03255940300008,0.991513685877976,1.3549093464345,1.18376554491013,1.21756176494802,1.29169496562712,1.02202114958145,1.02674556041649,1.33801435104471,1.3898549040041,1.23379056976892,1.34368593919238,1.4245933398185,1.45516480747273,1.47609378280159,1.47505894999937,1.45784082372333,1.30486311725897,1.06300314907615,1.1396764501474,1.08207600966397,1.05751700112394,1.26307999812176,1.02666509891876,1.15560899255116,1.10992249819429,1.8748808820592,1.10561003961214,1.10978050120669,1.08195587512819,1.08264154166824,1.28358934960247,1.53095202056498,1.3817700703628,1.42609748332384,1.3885394163203,1.57177111231226,1.42829734735144,1.43122812064453,1.43980099279933,1.31690151284287,1.45184918773837,1.45184989684981,1.43220525580219,1.34674719919298,1.39476120312552,2.00555687215171,1.29222919745489,1.0259365338965,1.35541485238641,1.41909702691517,1.43915643441477,1.23250467318356,1.2480619683902,1.22189535728227,1.59053168356654,1.6075359544766,1.41638486740137,1.11649677376921,1.379096995,1.37909700275316,1.38403384387263,0.986035839528761,1.16894572861597,1.42378593385009,1.55691042597089,1.29122870328234,1.3089217645542,1.29742352679402,1.44577448506351,1.32867431858153,1.46632852344212,1.467552448,1.25492771958094,1.45068631385464,1.16741130287492,1.33631711831667,1.01810394850254,1.15582572468597,1.02718177637291,1.43497381873347,1.14611414620256,1.00789043383863,1.29687728934028
34.9461438206287,1.52706569985508,1.45699272006294,1.48248345031261,1.51811356760009,1.12593129875732,1.30411135843522,1.46070592350885,1.34601352740465,1.10543272684609,1.01732729485528,1.05318313509603,1.30599711663821,1.04763634844492,1.56686979549281,1.69609799665594,1.57274220340801,1.2845634776811,1.71545362018882,1.57044603861435,1.43645625318716,1.05168537888836,1.04383884697344,1.00406745296265,1.35364619586295,1.19969912699552,1.23894389159565,1.29576416185855,1.0289105137787,1.02613902058072,1.34921420789814,1.39735673082303,1.23625621802531,1.35243403086003,1.43158299524929,1.46086032256708,1.48147176188051,1.48032322524903,1.46253677058907,1.31310467021938,1.07879754413993,1.15569636245048,1.08443329105296,1.06924658639403,1.27530941269566,1.03195308136457,1.17680830457934,1.13171999287785,1.86710098554674,1.12712157617635,1.13166676861681,1.10373956316623,1.10428605966851,1.29788414787555,1.52563912543759,1.38532356743675,1.42922550811653,1.38782844528881,1.57274224051432,1.42731266541675,1.43183043540341,1.44185153589998,1.31708447431199,1.46397352479985,1.46397395938091,1.43423247184278,1.3494912542048,1.39394816405327,1.99996588645839,1.31038565316896,1.02824819795494,1.35644154004201,1.42485548966559,1.44233368961246,1.2414199499071,1.25394786338475,1.22360284854988,1.59306245889758,1.60522667907387,1.42059574936788,1.11988613505416,1.37986819463672,1.3798682017776,1.38855659360141,0.994705583708504,1.16387242603599,1.44088848292177,1.57282719430542,1.31396597424632,1.32992792834159,1.31349737470654,1.45310400985285,1.34807560460928,1.48364389294256,1.48437089126251,1.24756435467992,1.44386551564421,1.16569801938155,1.33644874332552,1.02026000794587,1.15846084289014,1.03021654477215,1.43586520717335,1.15011983004038,1.01006250087343,1.3160307949374
35.5570237544066,1.5116390402899,1.47061812610211,1.48937316386359,1.51082905715886,1.13800483995253,1.29823829071132,1.47253630581086,1.34043412456195,1.10462221242949,1.02100547197996,1.06268614386084,1.30859941217373,1.05784049226411,1.5541062885052,1.69814647724762,1.57369709047511,1.28406968781036,1.71594392030148,1.58404429447427,1.42068639311692,1.06288604799713,1.05504283999051,1.0165584896747,1.35240608289776,1.21556548798894,1.26032122450808,1.29977532638134,1.03572572378236,1.02554334114287,1.36031129211063,1.4047679946473,1.23868393656866,1.36108599843408,1.43848492670747,1.46647884986578,1.48677562770025,1.48551457199649,1.46716607179328,1.32125410358459,1.0945468147005,1.17165799628287,1.08675472320725,1.08089962735128,1.2874422324001,1.03717595473211,1.19801903635626,1.15355670146171,1.85948736423464,1.14866799827256,1.15359416827039,1.12557293926651,1.12597696968976,1.3120862878247,1.52043626420724,1.38882438453209,1.43230600781694,1.38713015003172,1.57369712354962,1.42634570935032,1.43242255895837,1.44386938789363,1.31726428981699,1.47598637515089,1.47598653544472,1.43622735142326,1.35219320124177,1.39314967665957,1.99448697635426,1.32847595089849,1.03052487483179,1.35745119276006,1.43053692056948,1.4454627160183,1.25024354368449,1.25975879558581,1.22528307333592,1.59555329856754,1.60296065510482,1.42474585175494,1.12322678165192,1.38062644964028,1.38062645601649,1.39301536118032,1.00329933606371,1.1589084938556,1.45789475730631,1.58862663176232,1.33669920151264,1.35089842810618,1.3294866416163,1.46034271029781,1.3674166182554,1.50085835984719,1.50108561897282,1.24037068686035,1.43719416388346,1.16401687656916,1.3365780998996,1.02238315069878,1.16105614678305,1.03320745479116,1.43674168723751,1.15406973309859,1.01220148584072,1.3351279125031
36.1679036881845,1.49662706250027,1.48413560330709,1.49617671755981,1.50370270368072,1.14999888032372,1.29249104752329,1.48425853657516,1.33497230599484,1.10382608414106,1.02463395252499,1.07211083485086,1.31116243160312,1.06796767000105,1.54166153815578,1.70016247359033,1.5746362762621,1.28358449454107,1.71642600482587,1.59752565488273,1.40535390768573,1.07401216765476,1.06617317026902,1.02898817929812,1.35118820224595,1.23136605923047,1.28169384709848,1.30373026279728,1.04246883150696,1.02495814599308,1.37130828851567,1.41209131692824,1.24107494571615,1.36964452278046,1.4453017143666,1.47202272629868,1.4920076489756,1.49063522784934,1.47173079417067,1.32931400354427,1.11025186171197,1.18756255957662,1.0890414533807,1.09247792593083,1.29948086040821,1.04233561894139,1.21924099766215,1.17543201891401,1.8520336979494,1.17024876162457,1.17556206875796,1.14745526012609,1.14771357151505,1.32619794677239,1.51533932541418,1.39227418785716,1.435340503,1.3864440925176,1.5746363053687,1.42539586362148,1.43300483445633,1.44585561837786,1.31744106612728,1.48789065333975,1.48789053960356,1.43819095280593,1.35485439348533,1.39236523710869,1.98911602672719,1.34650146227344,1.03276768171065,1.35844437867762,1.43614364737519,1.4485450557202,1.25897794859983,1.26549698337908,1.22693692444651,1.5980055028731,1.60073634998309,1.42883707379745,1.12652023289346,1.38137219400801,1.38137219963175,1.39741212800964,1.01181905136336,1.15404975508506,1.47480693930556,1.60431159714162,1.35942845526083,1.37183393562886,1.34539321449067,1.46749324369033,1.38669857757702,1.51797423083796,1.51769903684703,1.23333998905147,1.43066649970184,1.16236673460578,1.33670526511339,1.02447443206608,1.16361290667771,1.03615587768372,1.43760375806843,1.15796557076522,1.01430844817444,1.35416977265972
36.7787836219624,1.48201189347292,1.49754780824048,1.50289661724667,1.49672848775532,1.16191527312192,1.28686487528728,1.49587540655886,1.32962366947898,1.10304385002591,1.0282142305758,1.08145916023191,1.31368741629851,1.07801974769778,1.52952239854788,1.70214703661605,1.57556027769872,1.28310760674921,1.7169001467506,1.61089307405805,1.39043958157165,1.08506548085708,1.07723155424764,1.04135785181598,1.34999178977626,1.24710221796563,1.30306183994412,1.30763068933539,1.049141799,1.02438307812705,1.38220776783352,1.41932920048479,1.24343040672059,1.37811216620547,1.45203582046292,1.47749417983002,1.49716998806813,1.49568732536583,1.47623290685878,1.33728684144992,1.12591355324436,1.20341121527911,1.09129457349035,1.10398321201806,1.31142760066861,1.04743388749832,1.24047400460652,1.19734535961003,1.84473400839174,1.19186333950618,1.19756985887507,1.16938580594407,1.16949518715867,1.34022121507221,1.51034441741233,1.39567456385863,1.4383304395665,1.38576985693412,1.57556030289925,1.42446254402336,1.43357758793447,1.44781124461231,1.31761490466077,1.49968914998515,1.49968876248914,1.44012428246123,1.35747611867078,1.39159436715496,1.98384913987343,1.36446350783518,1.03497768196603,1.35942163778081,1.44167788960348,1.45158217646649,1.2676255501067,1.27116454335896,1.22856525097849,1.60042030868527,1.59855231017424,1.43287122451907,1.12976793603172,1.38210584030997,1.38210584519307,1.40174878191641,1.02026660205657,1.14929225941546,1.4916271258215,1.61988483263804,1.38215380328758,1.39273509891088,1.36121890711284,1.47455814626137,1.40592265588433,1.53499372189547,1.53421345481227,1.22646590876781,1.42427707868522,1.16074651248563,1.33683031217527,1.02653485639148,1.16613233173388,1.03906311954734,1.43845189401331,1.16180897777847,1.01638439618468,1.37315746466935
37.3896635557403,1.46777671092624,1.5108572891951,1.50953525571762,1.48990071424484,1.17375579842296,1.28135527520088,1.50738958954053,1.32438404727677,1.10227504277733,1.03174773138283,1.09073299201367,1.31617554857262,1.08799851601634,1.51767647276932,1.70410116649319,1.57646958645752,1.28263874780268,1.71736660564474,1.62414938392076,1.37592534470821,1.09604766166035,1.08821964060824,1.05366878681357,1.34881611977188,1.2627752902528,1.32442528092832,1.31147824423499,1.05574650164335,1.02381779837675,1.39301219332866,1.42648403674297,1.24575142555607,1.38649137957181,1.45868959654473,1.48289533625403,1.5022647076449,1.50067289863902,1.48067428745189,1.34517498072768,1.14153272620951,1.21920508374668,1.09351512365413,1.11541714747506,1.32328466357676,1.05247249278738,1.26171787931583,1.21929615639728,1.83758263532627,1.21351122189289,1.21961694665048,1.19136387929996,1.19132115980239,1.35415810096555,1.50544785319496,1.39902702429242,1.44127719684867,1.38510704821353,1.57646960781183,1.42354519558914,1.43414112944126,1.44973723490028,1.31778590183582,1.51138453900869,1.51138387803499,1.44202829841449,1.36005960327969,1.39083661244292,1.97868262062334,1.38236335975511,1.03715588859972,1.36038348374061,1.44714176528304,1.45457547641659,1.27618863147739,1.27676349660297,1.23016886114465,1.60279889353793,1.59640715588374,1.43685002843486,1.13297127079383,1.382827781,1.38282778508987,1.40602712304466,1.02864378304379,1.14463226739213,1.50835733305787,1.63534897044878,1.4048753111258,1.41360254339633,1.37696546408595,1.48153984060454,1.42508998409947,1.55191896330917,1.55063109273886,1.2197424414393,1.41802074881834,1.15915518407447,1.33695331068208,1.02856538031841,1.16861557386203,1.04193042544308,1.43928654624413,1.16560151328691,1.01843029032713,1.39209203860793
38.0005434895182,1.45390566558648,1.52406649229745,1.51609491956818,1.4832139898536,1.18552216716187,1.27595798568742,1.51880364904717,1.31924949005614,1.10151921812254,1.03523581559904,1.09993412659213,1.31862795540112,1.09790569446169,1.50611205881523,1.70602581586218,1.57736467057733,1.28217765461678,1.71782562852429,1.63729730106453,1.3617941866605,1.10696031898658,1.09913901401088,1.06592221617874,1.34766050240827,1.27838655366949,1.34578424537305,1.31527449070752,1.06228473754915,1.02326198424476,1.40372392697691,1.43355811242326,1.24803905640357,1.39478450887865,1.46526529016568,1.4882282254632,1.50729377681883,1.50559388936797,1.48505672767378,1.35298068326936,1.15711018796977,1.23494524497382,1.09570409544882,1.12678132988023,1.33505417123512,1.05745309095941,1.28297244964153,1.24128385972028,1.83057421478786,1.23519191466779,1.24170275843628,1.21338880410304,1.21319085279907,1.36801053509239,1.50064613649642,1.40233301089529,1.44418208850508,1.38445529067835,1.57736468814342,1.42264329067851,1.43469575406701,1.45163451170068,1.31795414939477,1.5229793843343,1.52297845017602,1.44390391332578,1.36260601640011,1.39009154094617,1.97361296270898,1.40020224436664,1.03930326740571,1.36133040560122,1.45253729716422,1.45752628851593,1.28466937977038,1.28229577446386,1.23174852487347,1.60514237939071,1.59429957618226,1.44077513080668,1.13613155357669,1.3835383893939,1.38353839282962,1.41024886928527,1.03695231609845,1.14006623593135,1.5249995008905,1.65070653890541,1.42759304215606,1.43443687311294,1.39263456455651,1.48844064253121,1.44420165295462,1.56875200433353,1.56695408536159,1.21316390604075,1.41189263030607,1.15759177448078,1.33707432685283,1.03056691579264,1.17106373131889,1.04475898319233,1.44010814424731,1.16934466551518,1.02044704621388,1.41097450739154
